"labels" "subject" "variable" "mean"
"10537" "WALKING_UPSTAIRS" 10 "fBodyAcc-mean()-Z" -0.301206408085106
"10538" "WALKING_UPSTAIRS" 10 "fBodyAcc-std()-X" -0.171957349438298
"10539" "WALKING_UPSTAIRS" 10 "fBodyAcc-std()-Y" -0.051628469647234
"10540" "WALKING_UPSTAIRS" 10 "fBodyAcc-std()-Z" -0.951908958510638
"10541" "WALKING_UPSTAIRS" 10 "fBodyAccJerk-mean()-X" -0.20121432216383
"10542" "WALKING_UPSTAIRS" 10 "fBodyAccJerk-mean()-Y" -0.206872839212766
"10543" "WALKING_UPSTAIRS" 10 "fBodyAccJerk-mean()-Z" -0.553230667234043
"10544" "WALKING_UPSTAIRS" 10 "fBodyAccJerk-std()-X" -0.247598320858298
"10545" "WALKING_UPSTAIRS" 10 "fBodyAccJerk-std()-Y" -0.202796129097872
"10546" "WALKING_UPSTAIRS" 10 "fBodyAccJerk-std()-Z" -0.953777711914894
"10547" "WALKING_UPSTAIRS" 10 "fBodyGyro-mean()-X" -0.218524716912766
"10548" "WALKING_UPSTAIRS" 10 "fBodyGyro-mean()-Y" -0.235858986212766
"10549" "WALKING_UPSTAIRS" 10 "fBodyGyro-mean()-Z" -0.262763367170213
"10550" "WALKING_UPSTAIRS" 10 "fBodyGyro-std()-X" -0.34130162006383
"10551" "WALKING_UPSTAIRS" 10 "fBodyGyro-std()-Y" 0.171735785297872
"10552" "WALKING_UPSTAIRS" 10 "fBodyGyro-std()-Z" -0.950255493191489
"10553" "WALKING_UPSTAIRS" 10 "fBodyAccMag-mean()" -0.166866721574468
"10554" "WALKING_UPSTAIRS" 10 "fBodyAccMag-std()" -0.754972782978723
"10555" "WALKING_UPSTAIRS" 10 "fBodyBodyAccJerkMag-mean()" -0.153553147382979
"10556" "WALKING_UPSTAIRS" 10 "fBodyBodyAccJerkMag-std()" -0.710475794255319
"10557" "WALKING_UPSTAIRS" 10 "fBodyBodyGyroMag-mean()" -0.265371689148936
"10558" "WALKING_UPSTAIRS" 10 "fBodyBodyGyroMag-std()" -0.604090384468085
"10559" "WALKING_UPSTAIRS" 10 "fBodyBodyGyroJerkMag-mean()" -0.600582998297872
"10560" "WALKING_UPSTAIRS" 10 "fBodyBodyGyroJerkMag-std()" 0.00579155151340426
"10561" "WALKING_UPSTAIRS" 11 "tBodyAcc-mean()-X" 0.263775859277778
"10562" "WALKING_UPSTAIRS" 11 "tBodyAcc-mean()-Y" -0.0303157822055556
"10563" "WALKING_UPSTAIRS" 11 "tBodyAcc-mean()-Z" -0.106797216481481
"10564" "WALKING_UPSTAIRS" 11 "tBodyAcc-std()-X" -0.238802959018519
"10565" "WALKING_UPSTAIRS" 11 "tBodyAcc-std()-Y" -0.103167501868519
"10566" "WALKING_UPSTAIRS" 11 "tBodyAcc-std()-Z" -0.00932791938888889
"10567" "WALKING_UPSTAIRS" 11 "tGravityAcc-mean()-X" 0.892626155555556
"10568" "WALKING_UPSTAIRS" 11 "tGravityAcc-mean()-Y" -0.343576924814815
"10569" "WALKING_UPSTAIRS" 11 "tGravityAcc-mean()-Z" 0.146633747092593
"10570" "WALKING_UPSTAIRS" 11 "tGravityAcc-std()-X" -0.953463105740741
"10571" "WALKING_UPSTAIRS" 11 "tGravityAcc-std()-Y" -0.924360832962963
"10572" "WALKING_UPSTAIRS" 11 "tGravityAcc-std()-Z" 0.258280081296296
"10573" "WALKING_UPSTAIRS" 11 "tBodyAccJerk-mean()-X" 0.0968561683092593
"10574" "WALKING_UPSTAIRS" 11 "tBodyAccJerk-mean()-Y" -0.0132625289255556
"10575" "WALKING_UPSTAIRS" 11 "tBodyAccJerk-mean()-Z" -0.0151463896833333
"10576" "WALKING_UPSTAIRS" 11 "tBodyAccJerk-std()-X" -0.452961683518519
"10577" "WALKING_UPSTAIRS" 11 "tBodyAccJerk-std()-Y" -0.428119229814815
"10578" "WALKING_UPSTAIRS" 11 "tBodyAccJerk-std()-Z" 0.216178274514815
"10579" "WALKING_UPSTAIRS" 11 "tBodyGyro-mean()-X" -0.0820909701727778
"10580" "WALKING_UPSTAIRS" 11 "tBodyGyro-mean()-Y" -0.0566928808703704
"10581" "WALKING_UPSTAIRS" 11 "tBodyGyro-mean()-Z" 0.0638054379968518
"10582" "WALKING_UPSTAIRS" 11 "tBodyGyro-std()-X" -0.501331630185185
"10583" "WALKING_UPSTAIRS" 11 "tBodyGyro-std()-Y" -0.28204453962963
"10584" "WALKING_UPSTAIRS" 11 "tBodyGyro-std()-Z" -0.106556340835185
"10585" "WALKING_UPSTAIRS" 11 "tBodyGyroJerk-mean()-X" -0.0645245413759259
"10586" "WALKING_UPSTAIRS" 11 "tBodyGyroJerk-mean()-Y" -0.0719834687944444
"10587" "WALKING_UPSTAIRS" 11 "tBodyGyroJerk-mean()-Z" -0.046076149625
"10588" "WALKING_UPSTAIRS" 11 "tBodyGyroJerk-std()-X" -0.660431336111111
"10589" "WALKING_UPSTAIRS" 11 "tBodyGyroJerk-std()-Y" -0.809459436666667
"10590" "WALKING_UPSTAIRS" 11 "tBodyGyroJerk-std()-Z" -0.00681602405555556
"10591" "WALKING_UPSTAIRS" 11 "tBodyAccMag-mean()" -0.132594623759259
"10592" "WALKING_UPSTAIRS" 11 "tBodyAccMag-std()" 0.0383790680722222
"10593" "WALKING_UPSTAIRS" 11 "tGravityAccMag-mean()" -0.132594623759259
"10594" "WALKING_UPSTAIRS" 11 "tGravityAccMag-std()" 0.0383790680722222
"10595" "WALKING_UPSTAIRS" 11 "tBodyAccJerkMag-mean()" -0.509587701296296
"10596" "WALKING_UPSTAIRS" 11 "tBodyAccJerkMag-std()" -0.161096307922222
"10597" "WALKING_UPSTAIRS" 11 "tBodyGyroMag-mean()" -0.255048336944444
"10598" "WALKING_UPSTAIRS" 11 "tBodyGyroMag-std()" 0.111754202898148
"10599" "WALKING_UPSTAIRS" 11 "tBodyGyroJerkMag-mean()" -0.757314813888889
"10600" "WALKING_UPSTAIRS" 11 "tBodyGyroJerkMag-std()" -0.171276097078148
"10601" "WALKING_UPSTAIRS" 11 "fBodyAcc-mean()-X" -0.355348902222222
"10602" "WALKING_UPSTAIRS" 11 "fBodyAcc-mean()-Y" -0.254645206944444
"10603" "WALKING_UPSTAIRS" 11 "fBodyAcc-mean()-Z" -0.551742083518519
"10604" "WALKING_UPSTAIRS" 11 "fBodyAcc-std()-X" -0.198733655611111
"10605" "WALKING_UPSTAIRS" 11 "fBodyAcc-std()-Y" -0.0885048145574074
"10606" "WALKING_UPSTAIRS" 11 "fBodyAcc-std()-Z" -0.987001439814815
"10607" "WALKING_UPSTAIRS" 11 "fBodyAccJerk-mean()-X" -0.495927371666667
"10608" "WALKING_UPSTAIRS" 11 "fBodyAccJerk-mean()-Y" -0.455317917037037
"10609" "WALKING_UPSTAIRS" 11 "fBodyAccJerk-mean()-Z" -0.765387905555556
"10610" "WALKING_UPSTAIRS" 11 "fBodyAccJerk-std()-X" -0.458255021296296
"10611" "WALKING_UPSTAIRS" 11 "fBodyAccJerk-std()-Y" -0.437276328518518
"10612" "WALKING_UPSTAIRS" 11 "fBodyAccJerk-std()-Z" -0.988078493703704
"10613" "WALKING_UPSTAIRS" 11 "fBodyGyro-mean()-X" -0.471782782222222
"10614" "WALKING_UPSTAIRS" 11 "fBodyGyro-mean()-Y" -0.581167154444444
"10615" "WALKING_UPSTAIRS" 11 "fBodyGyro-mean()-Z" -0.674671878518519
"10616" "WALKING_UPSTAIRS" 11 "fBodyGyro-std()-X" -0.517811645740741
"10617" "WALKING_UPSTAIRS" 11 "fBodyGyro-std()-Y" -0.153787850538889
"10618" "WALKING_UPSTAIRS" 11 "fBodyGyro-std()-Z" -0.990634843148148
"10619" "WALKING_UPSTAIRS" 11 "fBodyAccMag-mean()" -0.336061027407407
"10620" "WALKING_UPSTAIRS" 11 "fBodyAccMag-std()" -0.663395905555556
"10621" "WALKING_UPSTAIRS" 11 "fBodyBodyAccJerkMag-mean()" -0.475928501666667
"10622" "WALKING_UPSTAIRS" 11 "fBodyBodyAccJerkMag-std()" -0.388811552183333
"10623" "WALKING_UPSTAIRS" 11 "fBodyBodyGyroMag-mean()" -0.55009966
"10624" "WALKING_UPSTAIRS" 11 "fBodyBodyGyroMag-std()" -0.509452920555556
"10625" "WALKING_UPSTAIRS" 11 "fBodyBodyGyroJerkMag-mean()" -0.795986113703704
"10626" "WALKING_UPSTAIRS" 11 "fBodyBodyGyroJerkMag-std()" -0.0805376936666667
"10627" "WALKING_UPSTAIRS" 12 "tBodyAcc-mean()-X" 0.272970338653846
"10628" "WALKING_UPSTAIRS" 12 "tBodyAcc-mean()-Y" -0.0263574903403846
"10629" "WALKING_UPSTAIRS" 12 "tBodyAcc-mean()-Z" -0.107339730115385
"10630" "WALKING_UPSTAIRS" 12 "tBodyAcc-std()-X" -0.290149192307692
"10631" "WALKING_UPSTAIRS" 12 "tBodyAcc-std()-Y" -0.103818259823077
"10632" "WALKING_UPSTAIRS" 12 "tBodyAcc-std()-Z" 0.119053883461538
"10633" "WALKING_UPSTAIRS" 12 "tGravityAcc-mean()-X" 0.938371473269231
"10634" "WALKING_UPSTAIRS" 12 "tGravityAcc-mean()-Y" -0.259144202692308
"10635" "WALKING_UPSTAIRS" 12 "tGravityAcc-mean()-Z" -0.0702503820961538
"10636" "WALKING_UPSTAIRS" 12 "tGravityAcc-std()-X" -0.960246289807692
"10637" "WALKING_UPSTAIRS" 12 "tGravityAcc-std()-Y" -0.941378352307692
"10638" "WALKING_UPSTAIRS" 12 "tGravityAcc-std()-Z" 0.0387242424115385
"10639" "WALKING_UPSTAIRS" 12 "tBodyAccJerk-mean()-X" 0.0728660813846154
"10640" "WALKING_UPSTAIRS" 12 "tBodyAccJerk-mean()-Y" -0.00689494886730769
"10641" "WALKING_UPSTAIRS" 12 "tBodyAccJerk-mean()-Z" 0.00906662793461539
"10642" "WALKING_UPSTAIRS" 12 "tBodyAccJerk-std()-X" -0.359856972115385
"10643" "WALKING_UPSTAIRS" 12 "tBodyAccJerk-std()-Y" -0.311328991057692
"10644" "WALKING_UPSTAIRS" 12 "tBodyAccJerk-std()-Z" 0.128021551502885
"10645" "WALKING_UPSTAIRS" 12 "tBodyGyro-mean()-X" -0.0931234101769231
"10646" "WALKING_UPSTAIRS" 12 "tBodyGyro-mean()-Y" -0.0411314519307692
"10647" "WALKING_UPSTAIRS" 12 "tBodyGyro-mean()-Z" 0.0898022757730769
"10648" "WALKING_UPSTAIRS" 12 "tBodyGyro-std()-X" -0.526659296134615
"10649" "WALKING_UPSTAIRS" 12 "tBodyGyro-std()-Y" -0.522949798269231
"10650" "WALKING_UPSTAIRS" 12 "tBodyGyro-std()-Z" 0.147594454807692
"10651" "WALKING_UPSTAIRS" 12 "tBodyGyroJerk-mean()-X" -0.0455638872076923
"10652" "WALKING_UPSTAIRS" 12 "tBodyGyroJerk-mean()-Y" -0.0335406569057692
"10653" "WALKING_UPSTAIRS" 12 "tBodyGyroJerk-mean()-Z" -0.0653167291865385
"10654" "WALKING_UPSTAIRS" 12 "tBodyGyroJerk-std()-X" -0.549999188461539
"10655" "WALKING_UPSTAIRS" 12 "tBodyGyroJerk-std()-Y" -0.761195612692308
"10656" "WALKING_UPSTAIRS" 12 "tBodyGyroJerk-std()-Z" 0.0985231819615385
"10657" "WALKING_UPSTAIRS" 12 "tBodyAccMag-mean()" -0.229183927115385
"10658" "WALKING_UPSTAIRS" 12 "tBodyAccMag-std()" 0.163692124467308
"10659" "WALKING_UPSTAIRS" 12 "tGravityAccMag-mean()" -0.229183927115385
"10660" "WALKING_UPSTAIRS" 12 "tGravityAccMag-std()" 0.163692124467308
"10661" "WALKING_UPSTAIRS" 12 "tBodyAccJerkMag-mean()" -0.432469300961538
"10662" "WALKING_UPSTAIRS" 12 "tBodyAccJerkMag-std()" 0.0898113239153846
"10663" "WALKING_UPSTAIRS" 12 "tBodyGyroMag-mean()" -0.316561585961538
"10664" "WALKING_UPSTAIRS" 12 "tBodyGyroMag-std()" -0.0618267930884615
"10665" "WALKING_UPSTAIRS" 12 "tBodyGyroJerkMag-mean()" -0.674972132307692
"10666" "WALKING_UPSTAIRS" 12 "tBodyGyroJerkMag-std()" -0.102977710286538
"10667" "WALKING_UPSTAIRS" 12 "fBodyAcc-mean()-X" -0.321447925192308
"10668" "WALKING_UPSTAIRS" 12 "fBodyAcc-mean()-Y" -0.168341519859615
"10669" "WALKING_UPSTAIRS" 12 "fBodyAcc-mean()-Z" -0.560841212692308
"10670" "WALKING_UPSTAIRS" 12 "fBodyAcc-std()-X" -0.278929748076923
"10671" "WALKING_UPSTAIRS" 12 "fBodyAcc-std()-Y" -0.130175559028846
"10672" "WALKING_UPSTAIRS" 12 "fBodyAcc-std()-Z" -0.974993428653846
"10673" "WALKING_UPSTAIRS" 12 "fBodyAccJerk-mean()-X" -0.385843754230769
"10674" "WALKING_UPSTAIRS" 12 "fBodyAccJerk-mean()-Y" -0.333077590961538
"10675" "WALKING_UPSTAIRS" 12 "fBodyAccJerk-mean()-Z" -0.687929868653846
"10676" "WALKING_UPSTAIRS" 12 "fBodyAccJerk-std()-X" -0.39060122
"10677" "WALKING_UPSTAIRS" 12 "fBodyAccJerk-std()-Y" -0.335926381307692
"10678" "WALKING_UPSTAIRS" 12 "fBodyAccJerk-std()-Z" -0.9737060675
"10679" "WALKING_UPSTAIRS" 12 "fBodyGyro-mean()-X" -0.426360331538462
"10680" "WALKING_UPSTAIRS" 12 "fBodyGyro-mean()-Y" -0.604711316153846
"10681" "WALKING_UPSTAIRS" 12 "fBodyGyro-mean()-Z" -0.406080936346154
"10682" "WALKING_UPSTAIRS" 12 "fBodyGyro-std()-X" -0.5604629635
"10683" "WALKING_UPSTAIRS" 12 "fBodyGyro-std()-Y" -0.483918390576923
"10684" "WALKING_UPSTAIRS" 12 "fBodyGyro-std()-Z" -0.960916428461538
"10685" "WALKING_UPSTAIRS" 12 "fBodyAccMag-mean()" -0.290005418653846
"10686" "WALKING_UPSTAIRS" 12 "fBodyAccMag-std()" -0.60277665
"10687" "WALKING_UPSTAIRS" 12 "fBodyBodyAccJerkMag-mean()" -0.3208844625
"10688" "WALKING_UPSTAIRS" 12 "fBodyBodyAccJerkMag-std()" -0.227592469276923
"10689" "WALKING_UPSTAIRS" 12 "fBodyBodyGyroMag-mean()" -0.594032515192308
"10690" "WALKING_UPSTAIRS" 12 "fBodyBodyGyroMag-std()" -0.691958021730769
"10691" "WALKING_UPSTAIRS" 12 "fBodyBodyGyroJerkMag-mean()" -0.714332592115385
"10692" "WALKING_UPSTAIRS" 12 "fBodyBodyGyroJerkMag-std()" 0.0705748215448077
"10693" "WALKING_UPSTAIRS" 13 "tBodyAcc-mean()-X" 0.258203939581818
"10694" "WALKING_UPSTAIRS" 13 "tBodyAcc-mean()-Y" -0.0277392253910909
"10695" "WALKING_UPSTAIRS" 13 "tBodyAcc-mean()-Z" -0.125767265890909
"10696" "WALKING_UPSTAIRS" 13 "tBodyAcc-std()-X" -0.296284597454545
"10697" "WALKING_UPSTAIRS" 13 "tBodyAcc-std()-Y" 0.104470773801818
"10698" "WALKING_UPSTAIRS" 13 "tBodyAcc-std()-Z" 0.415700438990909
"10699" "WALKING_UPSTAIRS" 13 "tGravityAcc-mean()-X" 0.847634313454545
"10700" "WALKING_UPSTAIRS" 13 "tGravityAcc-mean()-Y" -0.357404501636364
"10701" "WALKING_UPSTAIRS" 13 "tGravityAcc-mean()-Z" -0.207507170584727
"10702" "WALKING_UPSTAIRS" 13 "tGravityAcc-std()-X" -0.946441502363636
"10703" "WALKING_UPSTAIRS" 13 "tGravityAcc-std()-Y" -0.922054968727273
"10704" "WALKING_UPSTAIRS" 13 "tGravityAcc-std()-Z" 0.101778683454545
"10705" "WALKING_UPSTAIRS" 13 "tBodyAccJerk-mean()-X" 0.0692442067545455
"10706" "WALKING_UPSTAIRS" 13 "tBodyAccJerk-mean()-Y" -0.00128009758363636
"10707" "WALKING_UPSTAIRS" 13 "tBodyAccJerk-mean()-Z" -0.0254126299290909
"10708" "WALKING_UPSTAIRS" 13 "tBodyAccJerk-std()-X" -0.487325539818182
"10709" "WALKING_UPSTAIRS" 13 "tBodyAccJerk-std()-Y" -0.323333932218182
"10710" "WALKING_UPSTAIRS" 13 "tBodyAccJerk-std()-Z" 0.392322863490909
"10711" "WALKING_UPSTAIRS" 13 "tBodyGyro-mean()-X" -0.13829376226
"10712" "WALKING_UPSTAIRS" 13 "tBodyGyro-mean()-Y" 0.00381966911090909
"10713" "WALKING_UPSTAIRS" 13 "tBodyGyro-mean()-Z" 0.116679563256364
"10714" "WALKING_UPSTAIRS" 13 "tBodyGyro-std()-X" -0.541066687090909
"10715" "WALKING_UPSTAIRS" 13 "tBodyGyro-std()-Y" -0.403572169636364
"10716" "WALKING_UPSTAIRS" 13 "tBodyGyro-std()-Z" -0.190823602810909
"10717" "WALKING_UPSTAIRS" 13 "tBodyGyroJerk-mean()-X" -0.0664817176345455
"10718" "WALKING_UPSTAIRS" 13 "tBodyGyroJerk-mean()-Y" -0.0453051954036364
"10719" "WALKING_UPSTAIRS" 13 "tBodyGyroJerk-mean()-Z" -0.0661653916327273
"10720" "WALKING_UPSTAIRS" 13 "tBodyGyroJerk-std()-X" -0.631037584
"10721" "WALKING_UPSTAIRS" 13 "tBodyGyroJerk-std()-Y" -0.678805915818182
"10722" "WALKING_UPSTAIRS" 13 "tBodyGyroJerk-std()-Z" -0.282273394636364
"10723" "WALKING_UPSTAIRS" 13 "tBodyAccMag-mean()" -0.10115350174
"10724" "WALKING_UPSTAIRS" 13 "tBodyAccMag-std()" 0.113082527947273
"10725" "WALKING_UPSTAIRS" 13 "tGravityAccMag-mean()" -0.10115350174
"10726" "WALKING_UPSTAIRS" 13 "tGravityAccMag-std()" 0.113082527947273
"10727" "WALKING_UPSTAIRS" 13 "tBodyAccJerkMag-mean()" -0.456190454
"10728" "WALKING_UPSTAIRS" 13 "tBodyAccJerkMag-std()" -0.0850911040945455
"10729" "WALKING_UPSTAIRS" 13 "tBodyGyroMag-mean()" -0.237182958116364
"10730" "WALKING_UPSTAIRS" 13 "tBodyGyroMag-std()" -0.0802601529109091
"10731" "WALKING_UPSTAIRS" 13 "tBodyGyroJerkMag-mean()" -0.631964902181818
"10732" "WALKING_UPSTAIRS" 13 "tBodyGyroJerkMag-std()" -0.0211495113727273
"10733" "WALKING_UPSTAIRS" 13 "fBodyAcc-mean()-X" -0.382460736363636
"10734" "WALKING_UPSTAIRS" 13 "fBodyAcc-mean()-Y" -0.0636564765818182
"10735" "WALKING_UPSTAIRS" 13 "fBodyAcc-mean()-Z" -0.404785239945455
"10736" "WALKING_UPSTAIRS" 13 "fBodyAcc-std()-X" -0.266081292363636
"10737" "WALKING_UPSTAIRS" 13 "fBodyAcc-std()-Y" 0.114656709636364
"10738" "WALKING_UPSTAIRS" 13 "fBodyAcc-std()-Z" -0.969022237272727
"10739" "WALKING_UPSTAIRS" 13 "fBodyAccJerk-mean()-X" -0.506212135636364
"10740" "WALKING_UPSTAIRS" 13 "fBodyAccJerk-mean()-Y" -0.368996179072727
"10741" "WALKING_UPSTAIRS" 13 "fBodyAccJerk-mean()-Z" -0.631496434363636
"10742" "WALKING_UPSTAIRS" 13 "fBodyAccJerk-std()-X" -0.514337759454545
"10743" "WALKING_UPSTAIRS" 13 "fBodyAccJerk-std()-Y" -0.319400410981818
"10744" "WALKING_UPSTAIRS" 13 "fBodyAccJerk-std()-Z" -0.973649968181818
"10745" "WALKING_UPSTAIRS" 13 "fBodyGyro-mean()-X" -0.482113007636364
"10746" "WALKING_UPSTAIRS" 13 "fBodyGyro-mean()-Y" -0.492176104727273
"10747" "WALKING_UPSTAIRS" 13 "fBodyGyro-mean()-Z" -0.255338945927273
"10748" "WALKING_UPSTAIRS" 13 "fBodyGyro-std()-X" -0.562911002545455
"10749" "WALKING_UPSTAIRS" 13 "fBodyGyro-std()-Y" -0.364283258727273
"10750" "WALKING_UPSTAIRS" 13 "fBodyGyro-std()-Z" -0.953491260909091
"10751" "WALKING_UPSTAIRS" 13 "fBodyAccMag-mean()" -0.367522800909091
"10752" "WALKING_UPSTAIRS" 13 "fBodyAccMag-std()" -0.695153902363636
"10753" "WALKING_UPSTAIRS" 13 "fBodyBodyAccJerkMag-mean()" -0.425100006545455
"10754" "WALKING_UPSTAIRS" 13 "fBodyBodyAccJerkMag-std()" -0.649756775090909
"10755" "WALKING_UPSTAIRS" 13 "fBodyBodyGyroMag-mean()" -0.485477308909091
"10756" "WALKING_UPSTAIRS" 13 "fBodyBodyGyroMag-std()" -0.690375598
"10757" "WALKING_UPSTAIRS" 13 "fBodyBodyGyroJerkMag-mean()" -0.656088544363636
"10758" "WALKING_UPSTAIRS" 13 "fBodyBodyGyroJerkMag-std()" 0.1690195284
"10759" "WALKING_UPSTAIRS" 14 "tBodyAcc-mean()-X" 0.26242106612963
"10760" "WALKING_UPSTAIRS" 14 "tBodyAcc-mean()-Y" -0.0204388180024074
"10761" "WALKING_UPSTAIRS" 14 "tBodyAcc-mean()-Z" -0.112279688983333
"10762" "WALKING_UPSTAIRS" 14 "tBodyAcc-std()-X" -0.309396717592593
"10763" "WALKING_UPSTAIRS" 14 "tBodyAcc-std()-Y" 0.307195533
"10764" "WALKING_UPSTAIRS" 14 "tBodyAcc-std()-Z" -0.179135358944444
"10765" "WALKING_UPSTAIRS" 14 "tGravityAcc-mean()-X" 0.688256122222222
"10766" "WALKING_UPSTAIRS" 14 "tGravityAcc-mean()-Y" -0.322680364814815
"10767" "WALKING_UPSTAIRS" 14 "tGravityAcc-mean()-Z" -0.49508872037037
"10768" "WALKING_UPSTAIRS" 14 "tGravityAcc-std()-X" -0.928523640925926
"10769" "WALKING_UPSTAIRS" 14 "tGravityAcc-std()-Y" -0.907231431296296
"10770" "WALKING_UPSTAIRS" 14 "tGravityAcc-std()-Z" -0.584071270641852
"10771" "WALKING_UPSTAIRS" 14 "tBodyAccJerk-mean()-X" 0.0803303022222222
"10772" "WALKING_UPSTAIRS" 14 "tBodyAccJerk-mean()-Y" -0.0183131159944444
"10773" "WALKING_UPSTAIRS" 14 "tBodyAccJerk-mean()-Z" 0.00344199486481481
"10774" "WALKING_UPSTAIRS" 14 "tBodyAccJerk-std()-X" -0.368780418888889
"10775" "WALKING_UPSTAIRS" 14 "tBodyAccJerk-std()-Y" -0.336427181240741
"10776" "WALKING_UPSTAIRS" 14 "tBodyAccJerk-std()-Z" 0.278014476962963
"10777" "WALKING_UPSTAIRS" 14 "tBodyGyro-mean()-X" 0.0813841685037037
"10778" "WALKING_UPSTAIRS" 14 "tBodyGyro-mean()-Y" -0.123499570044444
"10779" "WALKING_UPSTAIRS" 14 "tBodyGyro-mean()-Z" -0.0441381886666667
"10780" "WALKING_UPSTAIRS" 14 "tBodyGyro-std()-X" -0.454283337592593
"10781" "WALKING_UPSTAIRS" 14 "tBodyGyro-std()-Y" 0.476518714444444
"10782" "WALKING_UPSTAIRS" 14 "tBodyGyro-std()-Z" 0.712673014259259
"10783" "WALKING_UPSTAIRS" 14 "tBodyGyroJerk-mean()-X" -0.128266667862963
"10784" "WALKING_UPSTAIRS" 14 "tBodyGyroJerk-mean()-Y" -0.0207749732407407
"10785" "WALKING_UPSTAIRS" 14 "tBodyGyroJerk-mean()-Z" -0.0137237620296296
"10786" "WALKING_UPSTAIRS" 14 "tBodyGyroJerk-std()-X" -0.646611034444444
"10787" "WALKING_UPSTAIRS" 14 "tBodyGyroJerk-std()-Y" -0.371479721296296
"10788" "WALKING_UPSTAIRS" 14 "tBodyGyroJerk-std()-Z" 0.287351333574074
"10789" "WALKING_UPSTAIRS" 14 "tBodyAccMag-mean()" 0.140108204051852
"10790" "WALKING_UPSTAIRS" 14 "tBodyAccMag-std()" 0.103983171289259
"10791" "WALKING_UPSTAIRS" 14 "tGravityAccMag-mean()" 0.140108204051852
"10792" "WALKING_UPSTAIRS" 14 "tGravityAccMag-std()" 0.103983171289259
"10793" "WALKING_UPSTAIRS" 14 "tBodyAccJerkMag-mean()" -0.28366383592037
"10794" "WALKING_UPSTAIRS" 14 "tBodyAccJerkMag-std()" -0.115999836296296
"10795" "WALKING_UPSTAIRS" 14 "tBodyGyroMag-mean()" 0.365779419444444
"10796" "WALKING_UPSTAIRS" 14 "tBodyGyroMag-std()" -0.00725552679074074
"10797" "WALKING_UPSTAIRS" 14 "tBodyGyroJerkMag-mean()" -0.399921949557407
"10798" "WALKING_UPSTAIRS" 14 "tBodyGyroJerkMag-std()" -0.29486254285
"10799" "WALKING_UPSTAIRS" 14 "fBodyAcc-mean()-X" -0.323508442240741
"10800" "WALKING_UPSTAIRS" 14 "fBodyAcc-mean()-Y" 0.0163939234574074
"10801" "WALKING_UPSTAIRS" 14 "fBodyAcc-mean()-Z" 0.191693742633333
"10802" "WALKING_UPSTAIRS" 14 "fBodyAcc-std()-X" -0.304980247962963
"10803" "WALKING_UPSTAIRS" 14 "fBodyAcc-std()-Y" 0.356072772037037
"10804" "WALKING_UPSTAIRS" 14 "fBodyAcc-std()-Z" -0.90485693462963
"10805" "WALKING_UPSTAIRS" 14 "fBodyAccJerk-mean()-X" -0.383497147037037
"10806" "WALKING_UPSTAIRS" 14 "fBodyAccJerk-mean()-Y" -0.347606639592593
"10807" "WALKING_UPSTAIRS" 14 "fBodyAccJerk-mean()-Z" -0.264008468333333
"10808" "WALKING_UPSTAIRS" 14 "fBodyAccJerk-std()-X" -0.41096787037037
"10809" "WALKING_UPSTAIRS" 14 "fBodyAccJerk-std()-Y" -0.371572473072222
"10810" "WALKING_UPSTAIRS" 14 "fBodyAccJerk-std()-Z" -0.907130128333333
"10811" "WALKING_UPSTAIRS" 14 "fBodyGyro-mean()-X" -0.441048358648148
"10812" "WALKING_UPSTAIRS" 14 "fBodyGyro-mean()-Y" 0.118687692187963
"10813" "WALKING_UPSTAIRS" 14 "fBodyGyro-mean()-Z" 0.196703218737037
"10814" "WALKING_UPSTAIRS" 14 "fBodyGyro-std()-X" -0.464742933888889
"10815" "WALKING_UPSTAIRS" 14 "fBodyGyro-std()-Y" 0.646233637037037
"10816" "WALKING_UPSTAIRS" 14 "fBodyGyro-std()-Z" -0.952347966111111
"10817" "WALKING_UPSTAIRS" 14 "fBodyAccMag-mean()" -0.0759851813333333
"10818" "WALKING_UPSTAIRS" 14 "fBodyAccMag-std()" -0.605354082592593
"10819" "WALKING_UPSTAIRS" 14 "fBodyBodyAccJerkMag-mean()" -0.288744334092593
"10820" "WALKING_UPSTAIRS" 14 "fBodyBodyAccJerkMag-std()" -0.75550584862963
"10821" "WALKING_UPSTAIRS" 14 "fBodyBodyGyroMag-mean()" 0.0488588668185185
"10822" "WALKING_UPSTAIRS" 14 "fBodyBodyGyroMag-std()" -0.629321291
"10823" "WALKING_UPSTAIRS" 14 "fBodyBodyGyroJerkMag-mean()" -0.457250612407407
"10824" "WALKING_UPSTAIRS" 14 "fBodyBodyGyroJerkMag-std()" 0.390444368518519
"10825" "WALKING_UPSTAIRS" 15 "tBodyAcc-mean()-X" 0.270187595833333
"10826" "WALKING_UPSTAIRS" 15 "tBodyAcc-mean()-Y" -0.0287523860708333
"10827" "WALKING_UPSTAIRS" 15 "tBodyAcc-mean()-Z" -0.116952464895833
"10828" "WALKING_UPSTAIRS" 15 "tBodyAcc-std()-X" -0.0260971840270833
"10829" "WALKING_UPSTAIRS" 15 "tBodyAcc-std()-Y" -0.00406536043541667
"10830" "WALKING_UPSTAIRS" 15 "tBodyAcc-std()-Z" -0.179284519270833
"10831" "WALKING_UPSTAIRS" 15 "tGravityAcc-mean()-X" 0.918544812291667
"10832" "WALKING_UPSTAIRS" 15 "tGravityAcc-mean()-Y" -0.3149610125
